Deberías habérmelo dicho.	You should have told me.
Al parecer hubo un malentendido.	Apparently there was a misunderstanding.
Teníamos entendido que no nos iba a cobrar por la mano de obra.	We understood that you weren't going to charge us for labour.
Eso puede ser, pero no en nuestro caso.	That may be, but not in our case.
En su carta del 3 de mayo se decía que la mano de obra sería libre de cargo.	Your letter of May 3rd stated that labour would be free of charge.
¿Quiere que le mande una copia?	Would you like me to send you a copy?
Comprendo perfectamente su política.	I perfectly understand your policy.
El acuerdo está claro en este punto.	The agreement is clear on this point.
Lleva dos meses en vigor.	It's been in force for two months.
No podemos cursar esta factura.	We can't process this invoice.
Lo siento, pero no podemos hacer nada.	I'm sorry but we can't do anything.
Le tengo que devolver la factura.	I have to return the invoice to you.
Expida una nueva sin la mano de obra.	Issue a new one without labour.
Le pagaremos cuando la recibamos.	We'll pay you when we receive it.
Cursaremos la factura sin demora.	We'll process the invoice without delay.
Es un placer hacer negocios con usted.	It's a pleasure doing business with you.
Sigamos en contacto.	Let's stay in touch.
No he hecho nada en absoluto.	I haven't done anything at all.
Alguien debería investigar ese asunto.	Someone should look into that matter.
A nadie parece importarle demasiado.	Nobody seems to care that much.
No lo dobles así.	Don't fold it like that.
¡Aléjate del fuego!	Get away from the fire!
Se dio de baja de la clase.	She dropped out of the class.
Tienes que dar paso a esos coches.	You have to give way to those cars.
Este tipo de calendario resulta útil.	This kind of calendar comes in handy.
Llámalo de nuevo.	Call him back.
Averigua todo lo que puedas.	Find out everything you can.
Estoy esperándolo con mucha ilusión.	I'm looking forward to it.
Échale un vistazo y dime lo que opinas.	Look it over and tell me what you think.
Dimos por supuesto que lo sabías.	We took it for granted that you knew it.
No deberías burlarte de esa gente.	You shouldn't make fun of those people.
Hay espacio para uno más.	There's room for one more.
Cálmate.	Calm down.
Puedes descartar esa posibilidad.	You can rule out that possibility.
Las cortinas prendieron fuego.	The curtains caught fire.
Nosotros rellenaremos esos recuadros.	We'll fill in those boxes.
¿Podrías dar marcha atrás unos metros?	Could you back up a few meters / metres?
Si tengo una moneda, se la daré. (a él)	If I have a coin, I'll give it to him.
Si tuviera una moneda, se la daría.	If I had a coin, I'd give it to him.
Si hubiera tenido una moneda, se la habría dado.	If I'd had a coin, I would've given it to him.
Mantén la espalda recta.	Keep your back straight.
Si puedo, lo haré.	If I can, I'll do it.
Si pudiera, lo haría.	If I could, I'd do it.
Si hubiera podido, lo habría hecho.	If I had been able, I would've done it.
Si sé la respuesta, te la diré.	If I know the answer, I'll tell you.
Si supiera la respuesta, te la diría.	If I knew the answer, I'd tell you.
Si hubiera sabido la respuesta, te la habría dicho.	If I'd known the answer, I would've told you.
Si hay tiempo, se hará.	If there's time, it will be done.
Si hubiera tiempo, se haría.	If there were time, it would be done.
Si hubiera habido tiempo, se habría hecho.	If there had been time, it would've been done.
¿Ha habido incidentes últimamente?	Have there been any incidents lately?
Me cuesta trabajo entenderte.	I have trouble understanding you.
Cuanto más rápido vas, más pronto llegas.	The faster you go, the sooner you arrive.
No quiero entrar en detalles.	I don't want to go into detail.
Más vale que me digas todo.	You'd better tell me everything.
Apunta antes de disparar.	Aim before firing.
Tu progreso no ha sido del todo bueno.	Your progress hasn't been all that good.
No puedes mantenerte con el grupo.	You can't keep up with the group.
Te estás quedando atrás.	You're falling behind.
Pronto serás un lastre para el grupo.	Soon you'll be a drag on the group.
Te voy a sacar del grupo.	I'm going to take you out of the group.
Lo estoy haciendo por tu propio bien.	I'm doing it for your own good.
Si hubieras hecho un mayor esfuerzo, no habríamos llegado a esto.	If you'd made a greater effort, we wouldn't have come to this.
Pero puesto que no hiciste un esfuerzo, no tenemos más remedio.	But since you didn't make an effort, we have no choice.
Deberías haber estudiado más.	You should've studied more.
No queda nada por hacer.	There's nothing left to do.
Me voy.	I'm leaving.
Ya no aguanto esto.	I can't stand this anymore.
Eres libre de hacer lo que quieras.	You're free to do whatever you want.
Puedes hacer lo que te dé la gana.	You can do whatever you feel like.
Nadie te está reteniendo aquí.	Nobody's keeping you here.
¿A quién le gusta este sitio?	Who likes this place?
¿Qué le gusta a Juan?	What does John like?
¿Cuáles son tus prioridades?	What are your priorities?
Para ser eficaz, debes fijar prioridades.	To be effective, you must set priorities.
¿Te importaría regarme las plantas?	Would you mind watering my plants?
Voy a estar fuera durante tres semanas.	I'm going to be away for three weeks.
Pasaré por tu oficina para dejarte la llave.	I'll drop by your office to leave you the key.
¿Estarás allí sobre las seis?	Will you be there around six?
¿Cuándo estarás de vuelta?	When will you be back?
Que te lo pases muy bien.	Have a good time.
No hagas nada que yo no haría.	Don't do anything I wouldn't do.
Mándame una postal.	Send me a postcard.
Esto podría haber sido peor.	This could've been worse.
Menos mal que nos enteramos de ello a tiempo.	It's a good thing we learned about it in time.
Podríamos haber sufrido pérdidas.	We could've suffered losses.
No quiero que esto vuelva a ocurrir.	I don't want this to happen again.
Hemos estado estudiando tu propuesta.	We've been studying your proposal.
¿Cómo piensas medir el éxito de la campaña?	How do you plan to measure the success of the campaign?
¿Quién va a llevar a cabo la encuesta?	Who's going to carry out the survey?
¿Cuánto tardarán?	How long will it take them?
¿Cuánto nos cobrarán?	How much will they charge us?
¿Cuándo lanzaremos la campaña de prensa?	When will we launch the press campaign?
¿Vamos a hacer una campaña de buzoneo?	Are we going to do a mailing campaign?
¿Cuántas cartas se van a mandar?	How many letters are going to be sent?
¿Estamos dentro del presupuesto?	Are we in budget?
¿Qué más vamos a hacer?	What else are we going to do?
¿No sería mejor subcontratarlo?	Wouldn't it be better to subcontract it?
Son con mucho los más capaces.	They're by far the most capable.
Quiero un estudio en profundidad.	I want an in-depth study.
En cuanto a él, puedes hacer lo que quieras.	As for him, you can do whatever you want.
Se comporta como si fuera el jefe.	He behaves as if he were the boss.
Están al tanto de todo.	They're aware of everything.
No hay duda al respecto.	There's no doubt about it.
Salí con las manos vacías.	I came out empty-handed.
Tienes que dar ejemplo.	You have to set an example.
Hasta cierto punto estoy de acuerdo.	To a certain extent I agree.
Que yo sepa, nada ha cambiado.	As far as I know, nothing has changed.
En lo que a mí se refiere, te puedes ir.	As far as I'm concerned, you can leave.
Hasta ahora todo ha ido bien.	So far everything has gone well.
Nací a principios de los cincuenta.	I was born in the early fifties.
Me casé a finales de los setenta.	I got married in the late seventies.
Nos mudamos a mediados de los sesenta.	We moved in the mid-sixties.
Soy partidario de ir en coche.	I'm in favour of going by car.
Han ocurrido bastantes cosas desde entonces.	Quite a few things have happened since then.
Cruzaron la meta en primer lugar.	They crossed the finish line in first place.
Estamos ganándoles terreno.	We're gaining ground on them.
Les estamos alcanzando.	We're catching up with them.
Se ajusta como un guante.	It fits like a glove.
Tengo que tratarles con guante de seda.	I have to treat them with a velvet glove.
Por el amor de Dios, ¿qué has hecho?	For God's sake, what have you done?
Me voy para siempre.	I'm leaving for good.
No te guardo rencor.	I don't hold a grudge against you.
Nos asaltaron a punta de pistola.	They held us up at gunpoint.
No quiero rizar el rizo.	I don't want to split hairs.
Nos dejaron salir con ventaja.	They gave us a head start.
Hazlo de esta forma por si acaso.	Do it this way just in case.
Hablaron detenidamente sobre el asunto.	They spoke at length about the matter.
A la larga todo saldrá bien.	In the long run, everything will turn out fine.
Lo último que necesitamos aquí es un bocazas como él.	The last thing we need here is a loudmouth like him.
Él se enamoró locamente de ella.	He fell madly in love with her.
Tienes suerte de tener un marido como él.	You're lucky to have a husband like him.
Este negocio existe para ganar dinero.	This business exists to make money.
No importa cómo.	It doesn't matter how.
Tenemos tres productos en el mercado.	We have three products on the market.
Mientras tanto, puedes revisar esto	In the meantime you can check this.
¡Qué follón!	What a mess!
Siempre estoy de buen humor.	I'm always in a good mood.
Duermo la siesta todas las tardes.	I take a nap every afternoon.
Nunca mantienes tus promesas.	You never keep your promises.
Quiero convocar una reunión especial.	I want to call a special meeting.
Quiero que hagas una presentación.	I want you to make a presentation.
Quiero que prepares algo sobre la calidad total.	I want you to prepare something about total quality.
¿Prefieres usar transparencias o diapositivas?	Do you prefer to use overheads or slides?
Los jefes de departamento asistirán.	The department heads will attend.
¿Cuánto tardarás en prepararlo?	How long will it take you to prepare it?
¿Qué ha sido ese ruido?	What was that noise?
Yo no he oído nada.	I didn't hear anything.
Viene de la cocina.	It's coming from the kitchen.
Suena como si algo estuviera hirviendo.	It sounds as if something were boiling.
Te dije que no bajaras el volumen.	I told you not to turn down the volume.
Súbelo un poco.	Turn it up a little.
Hay un montón de papeles sobre mi mesa.	There's a stack of paper on my desk.
Han subido los costes laborales.	Labour costs have gone up.
Descansemos unos minutos a la sombra.	Let's rest for a few minutes in the shade.
Nos quedan aún 3 kilómetros.	We still have 3 kilometres left.
Voy a hacer el resto del camino andando.	I'm going to walk the rest of the way.
Apenas puedo mantenerme de pie.	I can hardly stay on my feet.
¿Me ayudas a levantarme?	Can you help me get up?
Se nos está acabando el tiempo.	Our time is running out.
No te preocupes; nos sobra tiempo.	Don't worry; we have plenty of time.
Mi hijo por fin se ha graduado.	My son has finally graduated.
Ha tardado 10 años.	It's taken him 10 years.
Ha sido una lucha constante año tras año.	It's been a constant struggle year after year.
Pero ha valido la pena.	But it's been worth it.
Prepárate para una sorpresa.	Prepare yourself for a surprise.
La compañía te va a ascender.	The company is going to promote you.
A partir de mañana, vas a ser una persona importante.	Starting tomorrow, you're going to be an important person.
Comerás en el comedor ejecutivo.	You'll eat in the executive dining room.
Viajarás en primera clase.	You'll travel first class.
Tendrás un coche de la compañía.	You'll have a company car.
Te darán una cuenta de gastos.	They'll give you an expense account.
Tu foto aparecerá en la prensa.	Your picture will appear in the press.
Dos departamentos dependerán de ti.	Two departments will report to you.
Serás la mano derecha del presidente.	You'll be the chairman's right-hand man.
Tu despacho estará en la planta superior.	Your office will be on the top floor.
Tendrás un cuarto de baño privado.	You'll have a private bathroom.
Tu despacho será tres veces mayor que este.	Your office will be three times bigger than this one.
Tendrás una moqueta de lana.	You'll have a wool carpet.
Tu ventana dará al río.	Your window will overlook the river.
Verás el aeropuerto a lo lejos.	You'll see the airport in the distance.
Podrás ver el ir y venir de los aviones.	You'll see the planes coming and going.
¿Y sabes qué más?	And do you know what else?
Paquita será tu secretaria.	Paquita will be your secretary.
No quiero que sea mi secretaria.	I don't want her to be my secretary.
Es muy mandona y dominante.	She's very bossy and domineering.
Me pone nervioso.	She makes me nervous.
Y, además, se queja todo el tiempo.	And besides, she complains all the time.
Más vale que te acostumbres a ella.	You'd better get used to her.
Fue por decisión del presidente.	It was the chairman's decision.
Tómalo o déjalo.	Take it or leave it.
Ayudarás a elaborar su agenda.	You'll help to draw up his agenda.
Asistirás a las reuniones del consejo.	You'll attend the board meetings.
No me atrevería a hacer algo así.	I wouldn't dare do something like that.
Déjame que lo intente una vez más.	Let me try one more time.
No te decepcionaré.	I won't let you down.
Puedes contar conmigo.	You can count on me.
Nos vamos a salir del presupuesto.	We're going to run over budget.
Firma encima de la línea discontinua.	Sign on the dotted line.
El que sea verdad o no es otra cuestión.	Whether it's true or not is another matter.
Estén de acuerdo con nosotros o no, vamos a seguir adelante.	Whether they agree with us or not, we're going to go ahead.
Cuando sonríes, pareces diez años más joven.	When you smile you look ten years younger.
¿Por qué siempre te pones tan serio?	Why do you always look so serious?
¿Por qué abandonaste tu país?	Why did you leave your country?
Hubo una serie de huelgas que desestabilizaron la economía.	There was a series of strikes that destabilised the economy.
Se convocaron elecciones anticipadas.	Early elections were called.
Nadie ganó una mayoría.	Nobody won a majority.
Hubo luchas internas en cada partido.	There was political in-fighting in every party.
Los militares se hicieron con el poder.	Los militares se hicieron con el poder.
Decidieron abolir los partidos.	They decided to abolish the parties.
Me metieron en la cárcel.	They put me in jail.
A los dos años hubo una amnistía general.	Two years later, there was a general amnesty.
Compré un billete de avión y aquí estoy.	I bought a plane ticket and here I am.
Ahora tengo que empezar de cero.	Now I have to start from scratch.
Menos mal que no perdí mis ahorros.	It's a good thing I didn't lose my savings.
Estamos al borde del precipicio.	We're on the edge of the cliff.
Estoy al borde de un ataque de nervios.	I'm on the verge of a nervous breakdown.
Ha llegado el momento de hacer algo.	The time has come to do something.
Tengo un alto concepto de él.	I have a high regard for him.
Siempre parece saber lo que hace.	He always seems to know what he's doing.
Tiene un sexto sentido como las mujeres.	He has a sixth sense like women.
Las mujeres no tienen seis sentidos.	Women don't have six senses.
Tienen mucha más intuición que nosotros.	They have much more intuition than we do.
¿Cómo vas a encuadernar esos papeles?	How are you going to bind those papers?
De la forma habitual.	In the usual way.
¿Cómo se hace aquí?	How is it done here?
Se hace mediante un proceso térmico	It's done by means of a heat process.
¿Cómo has dado conmigo?	How did you find me?
Busqué tu nombre en la guía telefónica.	I looked up your name in the phone book.
No te has afeitado hoy.	No te has afeitado hoy.
Tengo intención de dejarme barba.	I'm planning to grow a beard.
Pero estás bien como estás.	But you're fine the way you are.
Hemos adelantado la reunión.	We've brought the meeting forward.
No creo que lo hicieran.	I don't think they did it.
No podrían haberlo hecho.	They couldn't have done it.
Estuvieron conmigo toda la noche.	They were with me all night.
Es imposible que lo hicieran.	It's impossible for them to have done it.
Me hubiera gustado estar contigo.	I would've liked to be with you.
Habría dado lo que fuera por estar allí.	I would've given anything to have been there.
Entonces, había una chica que me gustaba.	At that time, there was a girl I liked.
Se sentaba delante de mí en clase.	She sat in front of me in class.
Era la chica más hermosa que jamás había visto.	She was the most beautiful girl I'd ever seen.
No podía dejar de mirarla.	I couldn't take my eyes off her.
Menos mal que se sentaba delante de mí.	It's a good thing she sat in front of me.
No se daba cuenta de que la miraba.	She didn't realize I was looking at her.
Quería pedirle que saliera conmigo.	I wanted to ask her to go out with me.
Tardé dos meses en reunir el suficiente valor.	It took me two months to work up enough courage.
La paré en el pasillo y se lo pedí.	I stopped her in the hall and asked her.
Parecía sorprendida, pero aceptó.	She seemed surprised but she accepted.
El viernes la recogí en su casa.	On Friday, I picked her up at her house.
Había reservado una mesa en el mejor restaurante de la ciudad.	I had reserved a table in the best restaurant in town.
Fue una cena maravillosa.	It was a wonderful dinner.
Antes del postre fui al servicio.	Before the dessert, I went to the men's room.
De vuelta a la mesa, la chica se estaba riendo.	Back at the table, the girl was laughing.
Me dijo que mi cremallera estaba bajada.	She told me my zipper / fly was open.
La subí muy discretamente.	I closed it very discreetly.
No me di cuenta de algo importante.	I didn't realize something important.
El mantel se había enganchado en mi cremallera.	The table cloth had got stuck in my zipper / fly.
Imagínate lo que pasó después.	Imagine what happened then.
Me levanté de la mesa para irme.	I got up from the table to leave.
Di unos pasos entre las mesas.	I took some steps between the tables.
Me llevé el mantel conmigo sin darme cuenta.	I took the table cloth with me without realizing.
Todos los platos cayeron al suelo.	All the plates fell on the floor.
Toda la gente me miraba.	All the people were looking at me.
Me casé con la chica cinco años más tarde.	I married the girl five years later.
Un hombre entró en un callejón.	A man walked into an alley.
Era de noche.	It was night-time.
Se acercó (andando) a tres hombres.	He walked up to three men.
Les enseñó algo que llevaba en una caja.	He showed them something he was carrying in a box.
Los tres miraron en la caja.	The three looked into the box.
¿Qué es lo que buscaban?	What were they looking for?
Buscaban un brazo.	They were looking for an arm.
¿Por qué me cuentas historias como esa?	Why do you tell me stories like that?
Creía que te gustaban.	I thought you liked them.
Me ponen los pelos de punta.	They make my hair stand on end.
Hablemos de cosas más agradables.	Let's talk about nicer things.
Pero primero termina el relato.	But first finish the story.
Para resumirlo, se trataba de un médico.	To sum it up, it was about a doctor.
El que llevaba la caja era médico.	The one carrying the box was a doctor.
Dos días antes se había cortado el brazo.	Two days before he had cut off his arm.
Fue a enseñárselo a los tres hombres.	He went to show it to the three men.
Así cumplía una promesa.	In that way he fulfilled a promise.
Los cuatro hombres se conocían.	The four men knew each other.
Se conocieron en un barco que se hundió.	They met on a ship that sank.
Fueron los únicos supervivientes.	They were the only survivors.
Lograron llegar a una isla desierta.	They managed to reach a desert island.
No había comida en la isla.	There wasn't any food on the island.
Sabían que morirían de hambre si no...	They knew that they would starve to death if they didn't...
Ya puedes dejar de contar la historia.	You can stop telling the story now.
Ya me imagino lo que pasó.	I can already imagine what happened.
Entonces pasemos a otro tema.	Then let's go on to another subject.
Quiero enseñarte a manejar esta máquina.	I want to show you how to operate this machine.
¿Por qué no lo hiciste?	Why didn't you do it?
Me dijiste que lo ibas a hacer.	You told me you were going to do it.
Lo habría hecho yo si hubiera sabido que no lo ibas a hacer.	I would've done it if I'd known you weren't going to do it.
¿Quién te dijo que lo hicieras?	Who told you to do it?
¿A quién enseñaste la foto?	Who did you show the picture to?
Lo harás mañana, ¿verdad?	You'll do it tomorrow, won't you?
Lo harías por mí, ¿verdad?	You'd do it for me, wouldn't you?
Lo has hecho muchas veces, ¿verdad?	You've done it many times, haven't you?
Lo vas a hacer más tarde, ¿verdad?	You're going to do it later, aren't you?
Puedes hacerlo, ¿no?	You can do it, can't you?
Lo haces a menudo, ¿no?	You do it often, don't you?
Quiero alargar el cable.	I want to lengthen the cable.
Tenemos que levantar la moral aquí.	We have to lift the morale here.
No sé lo que me pasa.	I don't know what the matter with me is.
Antes no tardaba nada en hacer estas listas.	It used to take me no time to do these lists.
Ahora es como mover una montaña.	Now it's like moving a mountain.
Se me ha agotado la imaginación.	I've run out of imagination.
Ya no me siento inspirado.	Ya no me siento inspirado.
Quizá debiera dedicarme a otra cosa.	Maybe I should devote myself to something else.
Mi cerebro no parece funcionar como antes.	My brain doesn't seem to work like it used to.
Me está costando trabajo terminar este libro.	I'm having trouble finishing this book.
Y todavía me quedan dos listas más.	And I still have two more lists left.
Menos mal que este es mi último libro.	It's a good thing this is my last book.
He oído todo lo que has dicho.	I heard everything you said.
Bueno, ¿y qué?	Well, so what?
No deberías decir cosas así.	You shouldn't say things like that.
¿Qué van a pensar tus alumnos?	What are your students going to think?
Vas a perder su confianza.	You're going to lose their trust.
Estás cansado, pero no estás acabado.	You're tired but you're not finished.
Te quedan muchos libros por hacer.	You have a lot of books left to do.
Vas a hacer uno sobre marketing.	You're going to do one about marketing.
Tienes que hacer uno sobre contabilidad.	You have to do one about accounting.
Tienes que grabarlos en un estudio.	You have to record them in a studio.
Gracias por las palabras bonitas.	Thanks for the nice words.
Ojalá fuera verdad todo eso.	I wish all that were true.
Me encantaría hacer más libros.	I'd love to do more books.
Nada me agradaría más.	Nothing would please me more.
Pero ya no soy la sombra de lo que fui.	But I'm a shadow of my former self.
Antes no había nada que me frenara.	There used to be nothing to stop me.
Me he vuelto mucho más cauto.	I've become much more cautious.
Ahora la vida parece más difícil.	Now life seems more difficult.
Todo parece cuesta arriba.	Everything seems uphill.
Me estoy empezando a cansar.	I'm starting to get tired.
Estás pasando por una mala racha.	Estás en la crisis de los cuarenta.
Estás en la crisis de los cuarenta.	You're in a mid-life crisis.
Ya saldrás de ella.	You'll come out of it.
La vida tiene sus altibajos.	La vida tiene sus altibajos.
No olvides tus dos dichos favoritos.	Don't forget your two favorite / favourite sayings.
Querer es poder.	Where there's a will, there's a way.
¿Y cuál es el segundo?	And what's the second?
No puede traducirse al español.	It can't be translated into Spanish.
Puesto que pareces estar de buen humor, échame una mano.	Since you seem to be in a good mood, give me a hand.
¿Qué quieres que haga?	What do you want me to do?
Quiero que me termines esta lista.	I want you to finish this list for me.
¿Cuántas frases te quedan?	How many sentences do you have left?
Me quedan bastantes.	I have quite a few left.
¿Por qué no das algunos consejos?	Why don't you give some advice?
La gente está harta de mis consejos.	People are sick of my advice.
¿Quién soy yo para dar consejos de todos modos?	Who am I to give advice anyway?
Tus consejos valen su peso en oro.	Your advice is worth its weight in gold.
No soy tan presumido.	I'm not that conceited.
Este es el octavo libro de la serie.	This is the eighth book in the series.
No es más difícil que el libro siete.	It's no more difficult than book seven.
Estos libros contienen toda la mecánica del idioma que vas a necesitar.	These books contain all the mechanics of the language you're going to need.
Si estás haciendo esta lista, significa que tienes un nivel bastante alto.	If you're doing this list, it means you have a fairly high level.
Dedica tu tiempo a leer novelas.	Devote your time to reading novels.
Usa el inglés siempre que puedas.	Use English whenever you can.
Las clases de inglés no te ayudarán.	English classes won't help you.
La solución final solo puede venir de ti.	The final solution can only come from you.
No esperes que otros te resuelvan los problemas.	Don't expect others to solve your problems for you.
El inglés es como todo lo demás.	English is like everything else.
Un profesor solo te puede llevar hasta la mitad del puente.	A teacher can only take you halfway across the bridge.
Tienes que transitar el resto del camino tú solo.	You have to go the rest of the way by yourself.