Estoy dispuesto a cocinar la cena esta noche	I'm willing to cook dinner tonight
Janine está segura de que ganará	Janine is confident that she will win
Sue se sentía segura cuando entró a la entrevista	Sue felt confident when she walked into the interview
Janice no tiene la suficiente confianza en sí misma para pedir un ascenso	Janice is not confident enough to ask for a promotion. Janice isn't self-confident enough to ask for a promotion.
Me gustaría retirar cien libras de mi cuenta	I would like to withdraw a hundred pounds from my account
Mi hermano cumplió 50 años la semana pasada	My brother turned 50 last week
Apenas hay comida suficiente	There is barely enough food
Siempre animo a cualquiera que se plantee aprender un nuevo idioma	I would always encourage anyone considering learning a new language
Aquí tienes un plato de chocolate para animarte	Here's a plate of chocolate to cheer you up
Cuando intentas hablar otro idioma, lo mejor es dedicarse de lleno y aceptar que cometerás errores	When you're trying to speak a foreign language, it's best to just dive in and accept that you will make mistakes
La probabilidad de que te estrelles en un avión es muy baja	The likelihood that you'd crash in an airplane is very low.
Las probabilidades de ganar la lotería no son buenas	The odds of winning the lottery are not good
Estadísticamente hablando, es poco probable que muchos de estos niños vayan a la universidad.	Statistically speaking, it is unlikely that many of these children will go to university
Es probable que haga trampa	He is likely to cheat
Ian demandó a su empresa tras el accidente laboral que tuvo	Ian sued his company after the accident he had at work.
La subcontratación es cada vez más común en el comercio de hoy en día	Outsourcing is becoming increasingly common in today's business world
Últimamente ha habido inundaciones	There have been reports of flooding lately
Por último, asegúrense de no dejar sus cosas	Lastly, please make sure you don't leave your belongings behind
Por fin, he terminado de escribir ese informe	At last, I've finished writing that report.
No nos hemos visto mucho en los últimos años	We haven't seen each other much in recent years. We haven't seen much of each other in the last few years
Volvió más tarde y nos dijo que había encontrado sus llaves	He came back later and told us he'd found his keys
Si hay que escoger entre construir una biblioteca nueva y restaurar la vieja, prefiero lo segundo	If I have to choose between building a new library and restoring the old one, I prefer the latter.
En España el paro ronda los cinco millones de parados	Unemployment in Spain is around five million
Estoy en paro desde mayo	I've been unemployed since May
Estoy en el paro	I am unemployed
Hoy es fiesta nacional	Today is a bank holiday. Today is a public holiday
Estoy de baja por enfermedad	I'm on sick leave
John es autónomo desde hace más de ocho años	John has been self-employed for over eight years. Freelance
Iré enseguida	I'll come at once
Cuando vio al perro en la carretera, reaccionó rápidamente	When she saw the dog on the road, she reacted promptly (or quickly)
Cada vez que él salía por la noche discutía con alguien	Every time he went out at night he argued with somebody. Every time he went out at night he quarrelled with somebody
Me diste el susto de mi vida	You gave me the fright of my life
Da miedo pensar lo que podría pasar si ella le dejara	It's frightening to think what might happen if she left him. It's scary to think what might happen if she left him.
El gato asustado se escondió bajo la silla	The frightened cat hid under the chair
¡Me has asustado!	You frightened me! You scared me!
Me asusta cuando conduce tan rápido	He frightens me when he drives so fast. It scares me when he drives so fast.
Cuando era más joven tenía miedo de las arañas	When I was younger, I was afraid of spiders
Tengo miedo de contarle lo que realmente pasó	I'm scared of telling her what really happened. I'm scared to tell her what really happened. I'm afraid to tell him what really happened.
Iba a comprar un coche pero la tienda estaba cerrada	I was going to buy a car but the store was closed
Es un argumento bastante convincente para ir	It's a fairly compelling argument for going. That's a pretty convincing argument to go.
El jefe es famoso por su machismo en el trabajo	The boss is famous for his sexism in the workplace. The boss is known for his sexism at work.
Ella escribe libros sobre feminismo	She writes books about feminism
Las autoridades toman medidas para combatir el racismo en las escuelas	The authorities are taking steps to combat/fight/tackle racism in schools. Authorities take measures to combat racism in schools
Todavía existe homofobia en algunos deportes	Homophobia still exists in some sports
Hace tiempo que estudié en Madrid	I studied in Madrid a long time ago. I studied in Madrid some time ago
Durante todo este tiempo, he mantenido mi promesa	During all this time, I've kept my promise
Ella estaba molesta por las acciones de su amiga	She was upset about her friend's actions
Wendy preparó un delicioso pastel para sus invitados	Wendy made a yummy cake for her guests. Delicious
No hay prisa	There is no rush
No grites; aquí nadie está sordo	Don't shout; nobody here is deaf. Yell
Esta vez, tú pagas la ronda de chupitos	This time the round of shots are on you
Si no sabes disparar, no compres un arma	If you can't shoot, don't buy a gun
Tu conducta fue decepcionante, ahora nadie confía en ti	Your behavior was disappointing. Now nobody trusts you
Este compañero tiene carisma para ser delegado sindical	My buddy here has the charisma to be union delegate. Charm
Evan es famoso por su encanto	Evan is known for his charm
Ha perdido muchos trabajos porque no se puede confiar en él	He has lost lots of jobs for being unreliable. He has lost many jobs because he cannot be trusted
El 19 de mayo jugaremos al fútbol	On the nineteenth of May we will play football
Si te sobra medio millón, podrías derribarlo y empezar a reconstruirlo	If you've got a spare half a million you could knock it down and start rebuilding
Me queda algo por hacer	I have something left to do
Me queda un capítulo por ver	I have one episode left to watch
El hombre estaba claramente nervioso, no dejaba de juguetear con las cosas de su escritorio	The man was clearly nervous, he kept tinkering with things on his desk
Está en buena forma porque corre y va al gimnasio	He is in good shape because he runs and goes to the gym
Ahora trabajo desde casa, así que ya no tengo que desplazarme	I work from home now, so I don't have to commute anymore
Hace tiempo que no cojo el transporte público	I haven't taken public transport for a long time
Los dos hombres acordaron el precio de la carta de segunda mano	The two men agreed upon the price for the second hand card
Hicimos un trato, yo lavaba la ropa si él fregaba los platos	We made a deal that I'd do the laundry if he did the dishes
Su respuesta fue muy exagerada	Their response was well over the top. Excessive
Debido a la mala gestión de David, la empresa perdió empleados valiosos	Because of David's mismanagement, the company lost valuable employees
¿Cómo puedes demostrar tanto irrespeto hacia tus mayores?	How can you show so much disrespect to your elders?
No sólo añoro la sensación	Not only do I long for the feeling
Ingresos Recurrentes Mensuales	Monthly Recurring Revenue, MRR
Ingresos Recurrentes Anuales	Annual Recurring Revenue, ARR
Fue pura coincidencia que nos conociéramos	It was sheer coincidence that we met
Tan pronto como dije las palabras, me arrepentí de mi tono severo/duro	As soon as I had said the words, I regretted my harsh tone
Glenn pasó una velada agradable en compañía de sus amigos	Glenn spent an enjoyable evening in the company of his friends
Los niños son una carga	Children are a burden
No puedo perder el tiempo, no puedo hacer tonterías	I can't goof around
Aunque tengas un buen sueldo, no deberías despilfarrar tu dinero	Even though you have a good salary, you still shouldn't squander your money
Decidimos ir de excursión a pesar de que el tiempo era horrible	We decided to go for a hike even though the weather was terrible
Pero si malgasto un día, me arrepentiré para siempre	But if I squander one day, I'll regret it forever
Las empresas que persiguen el dinero pueden descuidar sus responsabilidades sociales	Companies that chase the money might neglect their social responsibilities
A pesar de su fama y éxito, siempre encontraba la manera de mantenerse con los pies en la tierra	Despite his fame and success, he always found a way to stay grounded
Es necesario mantener los pies en el suelo	It is necessary to keep your feet on the ground
¡No estás castigado!	You are not grounded!
Tyler es un hombre humilde y está siempre dispuesto a ayudar	Tyler is a humble man, and always happy to help.
Considero a Jon un conocido más que un amigo.	I consider Jon an acquaintance, rather than a friend.
No puedo creer que hace dos años programáramos sin protección	I can't believe we used to rawdog coding 2 years ago
Si redes, sin frenos	No nets, no brakes
Mi hermano vive en el extranjero, así que solo lo veo de vez en cuando.	My brother lives abroad, so I only get to see him once in a blue moon.
De vez en cuando compro en esa tienda	I shop at that store from time to time
¿Has visto la serie «Below Deck»? He oído hablar de ella, pero nunca la he visto	Have you seen the series "Below Deck"? I've heard of it but I've never seen it
El ajetreo ya ha pasado factura	The hustle has already taken a toll
La pérdida fue de más de tres millones de dólares	The loss was over three million dollars. The loss was more than three million dollars
Al final conseguí un empleo como camarero a tiempo parcial	I finally got a job as a part-time waiter
Sufrió un ataque de nervios después de la muerte de su hijo	She suffered a nervous breakdown after her son's death
Tina le entregó al jefe la renuncia/dimisión	Tina handed her resignation to the boss
Por favor, ¿puedes aclarar tu posición sobre este tema?	Please, can you clarify your position on this issue?
Los abogados redactarán el contrato la próxima semana	The lawyers will draw up the contract next week
El doctor le dio drogas para aliviar el dolor	The doctor gave him drugs to relieve the pain
Estas manzanas pesan casi medio kilo	These apples weigh almost half a kilogram
Paramos en la cima de la montaña para disfrutar del paisaje	We stopped at the top of the mountain to admire the landscape.
Él no usó la aspiradora, usó la escoba para barrer la habitación	He didn't use the vacuum cleaner; he used the broom to sweep the room.
El ingenio del piloto le permitió aterrizar el avión sin riesgos	The pilot's ingenuity allowed him to land the plane safely
Después de que la empresa lo despidiera, recibió una indemnización por despido	After the company laid him off, he received a severance pay
Después de que la empresa tuviera que reducir personal, María recibió una indemnización por despido	After the company had to cut back on staff, Maria received a severance pay
La ciudad tiene previsto ampliar esta carretera para reducir los atascos	The city plans to widen this road to reduce traffic jams
El articulo de Lydia fue un descubrimiento en su campo de estudio	Lydia's article was a breakthrough in her field of study
No creo en el destino; creo que nosotros controlamos nuestro propio futuro.	I don't believe in fate; I believe we control our own future
A David sólo le queda una semana para su jubilación	David only has one week left until his retirement
Tienes que tener mucho autocontrol para seguir una dieta	You need a lot of self-control to stick to a diet. You need a lot of self-restraint to stick to a diet
¡Cuidado! Acaban de fregar el suelo y aún está resbaladizo.	Caution! The floor has just been mopped and is still slippery.
El sueño de Luis es que lo nombren miembro de la junta directiva.	Luis's dream is to be appointed to the board of directors.
Lleva un cargador portátil. Te será útil si se te agota la batería del teléfono	Bring a power bank. It will be handy if your phone battery dies
Es deber del juez hacer cumplir la ley	It is the judge's duty to uphold the law.
La policía está aquí para hacer cumplir la ley	The police are here to enforce the law
Mi inglés no es perfecto, pero me las arreglo en situaciones cotidianas (salir del paso)	My English isn't perfect, but I can get by in everyday situations.
No tenemos mucho, pero nos arreglaremos	We don't have much, but we'll make do
Tenemos que concretar/precisar los detalles del contrato antes de firmarlo	We need to nail down (finalize, specify) the details of the contract before signing it
Me encontré con un viejo amigo en el supermercado ayer	I ran into an old friend at the supermarket yesterday
¿Adivina con quién me encontré en el supermercado?	Guess who I bumped into at the supermarket?
Tiende a tartamudear cuando está nervioso	He tends to stutter when he's nervous
Nuestro viaje a Chile fue una experiencia inolvidable	Our trip to Chile was an unforgettable experience
Más vale tarde que nunca	Better late than never
Prepárate para mucho papeleo al comprar una casa	Prepare yourself for a lot of paperwork when buying a house. Paperwork, red tape
Y nos llevamos muy bien durante mucho tiempo	And we got along for a long time
Debo advertirte que el camino es peligroso, así que te aconsejo que tomes otra ruta	I must warn you that the path is dangerous, so I'd advise you to take a different route.
La entrada del edificio cuenta con una rampa para personas con discapacidad	The building entrance has a ramp for people with disabilities
No prohíben el discurso de odio, prohíben el discurso que ellos odian	They don't ban hate speech, they ban speech they hate
Es un juez imparcial que toma decisiones sin prejuicios	He is a fair judge who makes decisions without prejudice
La empresa anunció el despido de 50 empleados	The company announced the layoff of 50 employees
El jefe despidió a John por llegar tarde cada mañana	The boss fired John for being late each morning
Echaron al empleado por prender fuego la oficina	The employee was fired for setting fire to the office
Me engañé a mi mismo otra vez	I fooled myself again
Carol admitió que había engañado a su marido	Carol admitted that she had cheated on her husband
Ella hizo un comentario improvisado que, lamentablemente, hirió sus sentimientos	She made an offhand remark that unfortunately hurt his feelings
En resumen, el plan consiste en aumentar las ventas mejorando nuestra presencia en Internet	In a nutshell, the plan is to increase sales by improving our online presence.
En resumen, debemos centrarnos en nuestros objetivos clave para el próximo trimestre	In summary, we need to focus on our key objectives for the next quarter
El otro día me confundí en lo que te dije	The other day I got confused in what I told you
Sé que debería reducir el ritmo y descansar, pero no tengo otra opción con este plazo tan urgente	I know I should slow down and rest, but I have no choice with this urgent deadline
Al principio no me gustaba esta canción, pero ahora me está empezando a gustar cada vez más	I didn't like this song at first, but it's really starting to grow on me
Ella se hizo daño en el hombro cuando paró en el arcén	She hurt her shoulder when she stopped on the shoulder of the road
La vida en la ciudad se vuelve más cara cada año	Life in the city is getting more expensive every year
I plan to get a degree in engineering and then focus on my career	Tengo pensado obtener un título en ingeniería y luego centrarme en mi carrera profesional
La enfermera cuidó del paciente	The nurse nursed the patient. The nurse took care of the patient
¿Puedes cuidar a mi perro mientras estoy de vacaciones?	Can you look after my dog while I'm on holiday?
¿Para qué sirve salir a correr? No aporta nada	What's the point of going for a run? It doesn't do anything
Me gusta mucho la fotografía y el senderismo	I'm really into photography and hiking
Mujer atropella a un hombre y se da a la fuga	Hit-and-run woman runs over man
Si no te tomas en serio esta oferta de trabajo, por favor, no juegues conmigo	If you're not serious about this job offer, please don't toy with me
No me vaciles con tus tonterías	Don't mess with me with your nonsense.
Los otros niños le vacilaron por su nuevo corte de pelo	The other kids were making fun of him because of his new haircut
No corras/No te apresures, tenemos tiempo de sobra antes de que empiece la película.	Don't rush, we have plenty of time before the movie starts
Antes de empezar el proyecto, necesitamos asegurarnos de que todo el equipo esté en sintonía	Before we start the project, we need to make sure the whole team is on the same page
No puedes ir a la entrevista con esa apariencia tan descuidada	You can't go to the interview looking so sloppy
Su informe estaba muy descuidado; estaba lleno de errores ortográficos	His report was very sloppy; it was full of spelling mistakes
Me voy de esta empresa para siempre	I'm leaving this company for good
No tengo más remedio que despedirte	I have no choice but to fire you
La lamentable decisión de despedir empleados es necesaria por razones financieras.	This regrettable decision to lay off workers is necessary for financial reasons.
Lo que pasa es que te quiero (Gloria Fuertes)	The thing is, I love you
¿Qué quieres que haga?	What do you want me to do?
¿A dónde quieres que te lleve?	Where do you want me to take you?
¿Quieres que lo haga?	Do you want me to do it?
Diles que no me miren	Tell them not to look at me
El equipo llevará a cabo una investigación completa del incidente	The team will carry out a full investigation into the incident
A pesar de las dificultades, cumplió su promesa de ayudarnos	Despite the difficulties, he kept his promise to help us
No hagas la pelota a tu jefe	Don't suck up to your boss
No le soporto, es tan molesto	I can't stand him, he's so annoying
Estos zapatos de diseño son una ganga	These designer shoes are a bargain
Era un día caluroso y Erika estaba tomando el sol en el jardín	It was a hot day and Erika was sunbathing in the garden
Se ahogó antes de que nadie pudiera salvarle	He drowned before anyone could save him
Por favor, acepte mis disculpas por la tardanza en responder a su correo electrónico	Please accept my apologies for the delay in responding to your email
Ella logró superar muchos obstáculos para alcanzar sus metas	She managed to overcome many obstacles to achieve her goals
Existe una tendencia creciente hacia el trabajo remoto y los horarios flexibles	There is a growing trend towards remote work and flexible hours
Se recuperó de manera extraordinaria/notable después de la cirugía	She made a remarkable recovery after the surgery
Es el hombre más testarudo que jamás he conocido	He's the most stubborn man I've ever met
El trabajo consiste/implica en hablar con la gente y resolver sus problemas.	The job involves talking to people and solving their problems
¿Recuerdas dónde aparcamos?	Do you remember where we parked?
Por favor, recuérdame que llame a mi madre	Please remind me to call my mom
Esta canción me recuerda a mi infancia	This song reminds me of my childhood
¿Puedes recordarle lo de la reunión?	Can you remind him about the meeting?
¿Cuál es la política del gobierno en materia de educación?	What is the government's policy on education?
Él aprendió a tocar la guitarra por su cuenta viendo tutoriales en línea	He taught himself to play the guitar by watching online tutorials.
Aflójalo	Loosen it
Apriétalo	Tighten it
No le asustes	Don't frighten him, don't scare him
No me amenaces	Don't threaten me
Ensánchalo	Widen it
Enderézalo	Straighten it
Acórtalo	Shorten it
Alárgalo	Lengthen it
Ablándalo	Soften it
Endurécelo	Harden it
Debilítalo	Weaken it
Fortalézelo	Strengthen it
Afílalo	Sharpen it
Cometió un error muy costoso	He made a costly mistake
Ofrecen regalos si domicilias tu nómina en su banco	They offer gifts if you have your salary paid in to their bank
En la nómina tendrás reflejados los pluses por antigüedad	In the payslip, you'll see your seniority bonus
Tenemos en nómina a cuarenta personas	We have forty people on the payroll
Ella tuvo que abandonar la universidad por problemas económicos	She had to drop out of university due to financial problems
Lo hice por capricho	I did it on a whim
Supongo que tenemos que aguantar la mala publicidad	I guess we have to bear the bad publicity. I guess we have to put up with the bad publicity
Harás bien en tener más cuidado la próxima vez	You had better be more careful the next time. You'd better be more careful the next time
Cuanto antes te aprendas las reglas mejor	The sooner you learn the rules, the better
Tiré el café en el teclado	I spilled coffee on the keyboard
Fue sin querer	I didn't mean to do it
Si alguien es experto en esto, es él	If anyone is an expert in this, it's him. If anyone is an expert on this, it's him.
Gracias a dios que no tengo que hablar con él muy a menudo	Thank God I don't have to deal with him very often
Si alguna vez vuelves, búscame	If you ever come back, look me up. If you ever come back, look for me
No me extraña que estén enfadados	No wonder they're angry
Cuelga y llama de nuevo	Hang up and call again. Hang up and call back
Poca gente ha dominado el inglés sin vivir en el extranjero	Few people have mastered English without living abroad
Una vez más hemos superado nuestra meta	Once again, we have surpassed our goal
La práctica regular es una forma efectiva de aprender un idioma	Regular practice is an effective way to learn a language
Se ha vuelto cada vez más difícil encontrar vivienda asequible en la ciudad	It has become increasingly difficult to find affordable housing in the city
La empresa se volvió muy rentable después de lanzar su nuevo producto	The company became highly profitable after launching its new product
Dudo de la viabilidad de su plan para viajar sin dinero	I doubt the viability of his plan to travel without any money
¿Quién está en la puerta?	Who is at the door?
Gracias por recordarme el cumpleaños de Lisa	Thanks for reminding me about Lisa's birthday
¿Cómo lo llamabas cuando eras pequeño?	What did you call it when you were a kid?
